customer_id,acquisition_date,acquisition_channel,age_band,region
CUST_03467,2022-10-22,Social,45-54,South
CUST_03468,2022-05-21,Paid Search,25-34,North
CUST_03469,2022-10-14,Email,18-24,North
CUST_03470,2023-04-19,Paid Search,55+,North
CUST_03471,2022-05-02,Referral,35-44,East
CUST_03472,2023-02-12,Paid Search,25-34,East
CUST_03473,2023-02-06,Organic,35-44,East
CUST_03474,2023-04-29,Paid Search,45-54,North
CUST_03475,2022-06-12,Social,18-24,South
CUST_03476,2022-04-28,Paid Search,35-44,North
CUST_03477,2022-10-27,Paid Search,25-34,South
CUST_03478,2022-10-18,Email,18-24,East
CUST_03479,2022-08-12,Referral,18-24,South
CUST_03480,2023-03-02,Organic,35-44,East
CUST_03481,2023-03-13,Paid Search,35-44,South
CUST_03482,2022-05-15,Paid Search,35-44,East
CUST_03483,2023-03-11,Email,45-54,South
CUST_03484,2022-05-06,Email,35-44,South
CUST_03485,2022-08-11,Organic,35-44,North
CUST_03486,2022-01-15,Organic,55+,East
CUST_03487,2022-07-05,Organic,45-54,West
CUST_03488,2023-06-08,Paid Search,55+,East
CUST_03489,2022-08-30,Email,25-34,East
CUST_03490,2023-01-23,Social,45-54,West
CUST_03491,2022-02-28,Paid Search,45-54,North
CUST_03492,2022-12-14,Social,35-44,West
CUST_03493,2022-07-22,Paid Search,18-24,North
CUST_03494,2023-02-11,Paid Search,35-44,East
CUST_03495,2023-05-22,Organic,55+,West
CUST_03496,2022-10-18,Paid Search,45-54,West
CUST_03497,2022-02-26,Organic,18-24,South
CUST_03498,2022-09-17,Paid Search,25-34,West
CUST_03499,2022-03-09,Paid Search,35-44,East
CUST_03500,2022-09-03,Paid Search,55+,North
CUST_03501,2022-02-03,Paid Search,35-44,North
CUST_03502,2022-12-16,Email,55+,West
CUST_03503,2022-06-19,Paid Search,45-54,West
CUST_03504,2022-04-21,Referral,25-34,West
CUST_03505,2022-01-10,Organic,18-24,South
CUST_03506,2023-04-30,Email,55+,South
CUST_03507,2023-04-03,Paid Search,35-44,West
CUST_03508,2023-03-20,Email,55+,North
CUST_03509,2022-02-01,Social,55+,West
CUST_03510,2022-07-10,Referral,35-44,East
CUST_03511,2023-06-15,Paid Search,18-24,East
CUST_03512,2022-11-12,Email,55+,South
CUST_03513,2022-03-12,Email,35-44,West
CUST_03514,2022-03-19,Paid Search,18-24,East
CUST_03515,2022-05-24,Paid Search,35-44,North
CUST_03516,2023-06-15,Organic,18-24,East
CUST_03517,2022-04-03,Paid Search,25-34,West
CUST_03518,2023-05-08,Paid Search,25-34,North
CUST_03519,2023-01-06,Paid Search,35-44,East
CUST_03520,2023-05-19,Referral,35-44,North
CUST_03521,2023-03-28,Email,55+,East
CUST_03522,2022-07-01,Paid Search,25-34,West
CUST_03523,2023-03-29,Email,45-54,South
CUST_03524,2022-04-03,Social,55+,North
CUST_03525,2022-06-08,Paid Search,45-54,North
CUST_03526,2022-04-26,Organic,25-34,East
CUST_03527,2022-03-14,Paid Search,45-54,West
CUST_03528,2022-02-19,Paid Search,25-34,South
CUST_03529,2022-04-13,Organic,35-44,West
CUST_03530,2022-03-07,Social,45-54,South
CUST_03531,2022-07-27,Paid Search,25-34,North
CUST_03532,2022-02-08,Social,18-24,East
CUST_03533,2022-02-03,Email,55+,West
CUST_03534,2023-06-25,Paid Search,45-54,South
CUST_03535,2022-02-17,Social,18-24,West
CUST_03536,2022-02-10,Social,25-34,East
CUST_03537,2022-01-17,Paid Search,25-34,South
CUST_03538,2022-03-14,Referral,55+,East
CUST_03539,2022-10-16,Email,55+,South
CUST_03540,2023-03-28,Paid Search,45-54,North
CUST_03541,2023-02-06,Organic,35-44,West
CUST_03542,2022-11-13,Email,18-24,South
CUST_03543,2022-02-16,Referral,25-34,East
CUST_03544,2023-02-27,Referral,18-24,East
CUST_03545,2022-01-21,Referral,45-54,North
CUST_03546,2022-12-11,Paid Search,18-24,East
CUST_03547,2022-08-12,Organic,45-54,South
CUST_03548,2023-04-27,Referral,55+,East
CUST_03549,2022-06-17,Social,25-34,South
CUST_03550,2022-12-15,Email,45-54,West
CUST_03551,2022-08-29,Paid Search,55+,North
CUST_03552,2022-10-13,Paid Search,35-44,North
CUST_03553,2023-05-28,Email,35-44,South
CUST_03554,2023-01-25,Paid Search,25-34,North
CUST_03555,2022-08-15,Social,35-44,North
CUST_03556,2022-09-02,Organic,55+,East
CUST_03557,2023-01-20,Paid Search,45-54,West
CUST_03558,2022-07-08,Paid Search,25-34,East
CUST_03559,2022-04-02,Social,35-44,South
CUST_03560,2022-09-13,Paid Search,45-54,West
CUST_03561,2022-02-07,Organic,18-24,South
CUST_03562,2022-04-03,Email,45-54,North
CUST_03563,2022-08-18,Paid Search,25-34,West
CUST_03564,2023-03-11,Paid Search,25-34,East
CUST_03565,2023-03-03,Organic,35-44,South
CUST_03566,2022-05-23,Paid Search,35-44,East
CUST_03567,2022-08-19,Social,55+,East
CUST_03568,2022-03-25,Paid Search,25-34,North
CUST_03569,2023-02-17,Paid Search,25-34,North
CUST_03570,2022-05-15,Organic,25-34,East
CUST_03571,2023-03-13,Paid Search,55+,North
CUST_03572,2023-04-05,Paid Search,55+,East
CUST_03573,2023-01-12,Email,35-44,South
CUST_03574,2022-06-30,Organic,45-54,North
CUST_03575,2023-06-05,Paid Search,55+,East
CUST_03576,2023-01-10,Paid Search,55+,South
CUST_03577,2022-12-19,Organic,45-54,South
CUST_03578,2023-04-13,Social,35-44,North
CUST_03579,2023-04-27,Organic,55+,East
CUST_03580,2022-02-12,Social,25-34,West
CUST_03581,2023-04-27,Social,25-34,East
CUST_03582,2023-02-22,Email,45-54,North
CUST_03583,2022-04-23,Paid Search,18-24,West
CUST_03584,2022-06-17,Social,35-44,North
CUST_03585,2023-02-15,Social,55+,South
CUST_03586,2022-04-29,Organic,18-24,North
CUST_03587,2022-09-05,Referral,55+,West
CUST_03588,2023-01-12,Paid Search,35-44,North
CUST_03589,2022-12-22,Email,55+,East
CUST_03590,2023-05-12,Referral,45-54,North
CUST_03591,2022-03-02,Email,18-24,North
CUST_03592,2022-06-11,Social,45-54,East
CUST_03593,2023-06-22,Referral,18-24,West
CUST_03594,2022-11-07,Paid Search,25-34,North
CUST_03595,2022-05-16,Referral,55+,North
CUST_03596,2022-06-08,Referral,55+,South
CUST_03597,2022-07-05,Organic,18-24,West
CUST_03598,2022-10-30,Email,25-34,North
CUST_03599,2022-06-05,Referral,18-24,North
CUST_03600,2022-12-06,Email,25-34,South
CUST_03601,2022-09-01,Email,55+,South
CUST_03602,2022-11-30,Paid Search,18-24,North
CUST_03603,2022-03-26,Organic,45-54,East
CUST_03604,2022-12-07,Organic,55+,East
CUST_03605,2023-05-20,Email,55+,North
CUST_03606,2022-03-15,Referral,25-34,East
CUST_03607,2022-06-28,Paid Search,45-54,North
CUST_03608,2023-01-14,Referral,35-44,East
CUST_03609,2022-12-04,Email,18-24,South
CUST_03610,2023-01-04,Social,25-34,North
CUST_03611,2022-11-02,Paid Search,45-54,North
CUST_03612,2023-01-08,Social,45-54,West
CUST_03613,2022-11-29,Paid Search,35-44,East
CUST_03614,2022-02-10,Social,45-54,East
CUST_03615,2023-02-15,Referral,45-54,North
CUST_03616,2022-09-01,Paid Search,25-34,North
CUST_03617,2022-01-29,Email,25-34,North
CUST_03618,2022-08-12,Social,55+,South
CUST_03619,2022-08-26,Referral,55+,South
CUST_03620,2022-02-17,Paid Search,18-24,West
CUST_03621,2023-06-28,Email,45-54,West
CUST_03622,2022-05-02,Paid Search,18-24,South
CUST_03623,2022-06-30,Referral,55+,South
CUST_03624,2022-08-29,Referral,35-44,South
CUST_03625,2023-03-31,Paid Search,45-54,East
CUST_03626,2023-02-10,Referral,45-54,East
CUST_03627,2023-02-25,Social,45-54,East
CUST_03628,2022-05-10,Social,25-34,North
CUST_03629,2023-04-07,Paid Search,55+,South
CUST_03630,2023-03-30,Paid Search,35-44,West
CUST_03631,2022-09-11,Email,35-44,South
CUST_03632,2022-10-26,Paid Search,25-34,North
CUST_03633,2022-01-21,Email,18-24,North
CUST_03634,2023-02-20,Paid Search,35-44,North
CUST_03635,2023-06-09,Paid Search,25-34,West
CUST_03636,2022-09-16,Social,45-54,North
CUST_03637,2022-10-23,Paid Search,25-34,East
CUST_03638,2022-09-30,Social,55+,South
CUST_03639,2022-02-15,Paid Search,45-54,North
CUST_03640,2022-12-05,Referral,35-44,West
CUST_03641,2023-01-29,Email,45-54,East
CUST_03642,2023-05-22,Social,45-54,West
CUST_03643,2023-05-23,Social,45-54,West
CUST_03644,2022-09-26,Email,35-44,West
CUST_03645,2023-06-08,Referral,55+,East
CUST_03646,2022-10-16,Paid Search,25-34,East
CUST_03647,2022-12-17,Referral,35-44,East
CUST_03648,2022-11-25,Paid Search,25-34,South
CUST_03649,2023-06-30,Email,35-44,North
CUST_03650,2023-02-07,Paid Search,55+,South
CUST_03651,2022-03-07,Organic,45-54,South
CUST_03652,2022-02-09,Email,25-34,North
CUST_03653,2022-08-12,Referral,55+,West
CUST_03654,2022-10-09,Email,45-54,West
CUST_03655,2023-01-01,Paid Search,35-44,South
CUST_03656,2022-09-20,Paid Search,18-24,South
CUST_03657,2022-10-08,Organic,35-44,West
CUST_03658,2023-05-19,Social,55+,South
CUST_03659,2022-07-02,Paid Search,35-44,East
CUST_03660,2022-09-27,Social,18-24,East
CUST_03661,2022-11-01,Email,18-24,South
CUST_03662,2022-09-13,Paid Search,55+,West
CUST_03663,2023-06-13,Email,35-44,North
CUST_03664,2023-06-10,Paid Search,45-54,North
CUST_03665,2022-10-08,Paid Search,25-34,East
CUST_03666,2022-09-04,Social,18-24,East
CUST_03667,2022-11-18,Paid Search,35-44,West
CUST_03668,2022-04-09,Organic,45-54,East
CUST_03669,2022-08-21,Social,25-34,North
CUST_03670,2022-04-29,Social,45-54,West
CUST_03671,2022-03-20,Referral,35-44,South
CUST_03672,2022-02-21,Organic,25-34,North
CUST_03673,2022-11-17,Email,25-34,East
CUST_03674,2022-01-01,Email,25-34,North
CUST_03675,2022-12-19,Email,25-34,South
CUST_03676,2022-08-24,Organic,45-54,South
CUST_03677,2022-07-20,Paid Search,25-34,North
CUST_03678,2023-02-25,Referral,45-54,West
CUST_03679,2022-10-22,Social,25-34,East
CUST_03680,2023-02-05,Email,25-34,West
CUST_03681,2023-01-23,Organic,55+,South
CUST_03682,2022-01-18,Email,55+,East
CUST_03683,2022-04-28,Paid Search,35-44,West
CUST_03684,2022-11-08,Referral,25-34,North
CUST_03685,2023-06-17,Email,45-54,West
CUST_03686,2022-03-26,Paid Search,18-24,North
CUST_03687,2022-02-27,Paid Search,35-44,West
CUST_03688,2023-05-29,Paid Search,35-44,East
CUST_03689,2023-06-12,Social,45-54,East
CUST_03690,2022-04-02,Organic,18-24,North
CUST_03691,2022-08-08,Email,18-24,East
CUST_03692,2022-12-09,Paid Search,25-34,East
CUST_03693,2022-04-17,Email,18-24,West
CUST_03694,2022-06-28,Organic,35-44,West
CUST_03695,2022-08-04,Social,55+,South
CUST_03696,2022-12-17,Paid Search,25-34,South
CUST_03697,2022-06-18,Paid Search,35-44,South
CUST_03698,2022-08-14,Organic,25-34,South
CUST_03699,2022-06-08,Organic,18-24,North
CUST_03700,2023-02-19,Paid Search,45-54,North
CUST_03701,2022-03-25,Social,25-34,West
CUST_03702,2022-05-06,Paid Search,35-44,South
CUST_03703,2022-05-17,Paid Search,45-54,South
CUST_03704,2023-05-10,Social,55+,East
CUST_03705,2023-05-31,Email,18-24,East
CUST_03706,2022-10-01,Email,35-44,South
CUST_03707,2022-03-27,Organic,55+,West
CUST_03708,2023-02-17,Social,35-44,North
CUST_03709,2022-09-26,Paid Search,18-24,South
CUST_03710,2023-04-09,Referral,25-34,North
CUST_03711,2022-07-16,Social,45-54,East
CUST_03712,2023-06-30,Referral,45-54,North
CUST_03713,2023-03-17,Organic,25-34,West
CUST_03714,2022-05-03,Social,18-24,East
CUST_03715,2023-02-01,Paid Search,25-34,North
CUST_03716,2022-06-06,Paid Search,25-34,East
CUST_03717,2022-07-10,Social,45-54,South
CUST_03718,2022-05-17,Organic,55+,East
CUST_03719,2023-01-08,Paid Search,18-24,North
CUST_03720,2022-05-24,Paid Search,45-54,East
CUST_03721,2022-12-15,Social,45-54,North
CUST_03722,2022-11-15,Paid Search,45-54,North
CUST_03723,2023-02-14,Paid Search,55+,East
CUST_03724,2023-06-27,Organic,18-24,East
CUST_03725,2022-01-05,Social,45-54,South
CUST_03726,2023-06-25,Organic,18-24,North
CUST_03727,2022-03-01,Social,55+,South
CUST_03728,2022-10-15,Paid Search,35-44,West
CUST_03729,2022-07-06,Organic,18-24,East
CUST_03730,2022-12-15,Paid Search,45-54,North
CUST_03731,2023-01-30,Paid Search,45-54,West
CUST_03732,2023-04-15,Organic,35-44,South
CUST_03733,2022-08-08,Social,25-34,East
CUST_03734,2023-05-25,Organic,18-24,North
CUST_03735,2022-06-26,Paid Search,55+,South
CUST_03736,2022-04-22,Organic,18-24,West
CUST_03737,2022-07-27,Referral,55+,South
CUST_03738,2022-10-16,Social,35-44,North
CUST_03739,2022-12-31,Organic,45-54,North
CUST_03740,2023-03-31,Email,45-54,West
CUST_03741,2022-05-03,Social,55+,West
CUST_03742,2022-06-15,Referral,18-24,North
CUST_03743,2023-05-28,Social,55+,West
CUST_03744,2022-08-29,Organic,18-24,West
CUST_03745,2022-05-12,Social,55+,South
CUST_03746,2023-06-23,Paid Search,25-34,East
CUST_03747,2022-09-03,Paid Search,55+,South
CUST_03748,2023-06-22,Organic,18-24,North
CUST_03749,2023-05-17,Organic,35-44,East
CUST_03750,2023-05-10,Organic,35-44,North
CUST_03751,2022-11-14,Paid Search,55+,South
CUST_03752,2023-03-12,Email,18-24,South
CUST_03753,2023-06-09,Social,18-24,North
CUST_03754,2022-05-27,Social,45-54,West
CUST_03755,2022-01-21,Paid Search,18-24,East
CUST_03756,2022-06-25,Referral,45-54,West
CUST_03757,2022-12-14,Paid Search,18-24,East
CUST_03758,2022-10-26,Email,55+,North
CUST_03759,2022-02-13,Paid Search,35-44,South
CUST_03760,2022-11-03,Paid Search,55+,South
CUST_03761,2022-04-06,Paid Search,18-24,West
CUST_03762,2022-10-04,Organic,25-34,North
CUST_03763,2022-11-11,Social,35-44,East
CUST_03764,2022-12-14,Organic,18-24,North
CUST_03765,2022-08-14,Email,18-24,West
CUST_03766,2022-08-11,Email,25-34,East
CUST_03767,2023-01-06,Email,45-54,South
CUST_03768,2023-02-14,Referral,45-54,South
CUST_03769,2023-03-18,Email,18-24,South
CUST_03770,2022-07-02,Social,18-24,North
CUST_03771,2022-08-20,Social,45-54,East
CUST_03772,2022-06-30,Organic,25-34,West
CUST_03773,2022-10-16,Paid Search,45-54,North
CUST_03774,2022-03-11,Email,25-34,East
CUST_03775,2022-08-23,Paid Search,25-34,East
CUST_03776,2022-04-14,Paid Search,25-34,West
CUST_03777,2022-10-18,Social,25-34,West
CUST_03778,2023-04-10,Email,45-54,North
CUST_03779,2023-06-23,Social,35-44,North
CUST_03780,2022-09-01,Paid Search,45-54,West
CUST_03781,2022-01-31,Organic,18-24,North
CUST_03782,2022-05-05,Organic,35-44,East
CUST_03783,2022-02-27,Email,35-44,West
CUST_03784,2023-02-19,Organic,55+,East
CUST_03785,2023-06-22,Paid Search,35-44,North
CUST_03786,2022-10-30,Social,18-24,North
CUST_03787,2022-04-07,Organic,45-54,East
CUST_03788,2022-01-12,Social,18-24,West
CUST_03789,2023-06-17,Social,55+,South
CUST_03790,2022-06-22,Email,25-34,East
CUST_03791,2022-03-03,Social,45-54,West
CUST_03792,2022-04-07,Social,45-54,West
CUST_03793,2022-05-20,Paid Search,35-44,East
CUST_03794,2022-12-25,Paid Search,35-44,East
CUST_03795,2023-05-02,Social,18-24,West
CUST_03796,2022-05-31,Referral,18-24,West
CUST_03797,2023-01-11,Email,45-54,South
CUST_03798,2022-02-05,Organic,55+,East
CUST_03799,2022-01-06,Social,55+,South
CUST_03800,2022-01-30,Email,25-34,West
CUST_03801,2023-05-20,Email,25-34,North
CUST_03802,2022-11-14,Referral,25-34,North
CUST_03803,2023-03-16,Social,45-54,South
CUST_03804,2022-01-12,Referral,45-54,North
CUST_03805,2022-01-13,Email,45-54,East
CUST_03806,2023-04-09,Social,55+,East
CUST_03807,2022-02-26,Social,25-34,West
CUST_03808,2022-03-26,Social,45-54,East
CUST_03809,2022-10-11,Paid Search,35-44,East
CUST_03810,2022-11-28,Social,55+,East
CUST_03811,2022-05-05,Email,25-34,North
CUST_03812,2022-08-31,Paid Search,18-24,East
CUST_03813,2023-01-04,Social,25-34,North
CUST_03814,2022-08-30,Social,45-54,East
CUST_03815,2022-07-28,Email,55+,West
CUST_03816,2022-02-09,Social,55+,West
CUST_03817,2022-09-04,Paid Search,18-24,East
CUST_03818,2023-03-15,Paid Search,35-44,South
CUST_03819,2022-12-09,Email,18-24,West
CUST_03820,2023-05-03,Email,25-34,West
CUST_03821,2022-03-10,Social,55+,South
CUST_03822,2022-01-07,Social,55+,North
CUST_03823,2022-10-27,Social,18-24,East
CUST_03824,2022-04-08,Paid Search,18-24,East
CUST_03825,2022-11-21,Email,45-54,West
CUST_03826,2023-05-09,Paid Search,35-44,West
CUST_03827,2022-07-04,Social,35-44,North
CUST_03828,2022-10-28,Paid Search,55+,South
CUST_03829,2023-01-08,Email,55+,West
CUST_03830,2022-03-23,Social,55+,South
CUST_03831,2023-05-05,Social,45-54,South
CUST_03832,2022-04-21,Paid Search,55+,South
CUST_03833,2023-03-18,Paid Search,45-54,South
CUST_03834,2022-12-27,Social,55+,East
CUST_03835,2022-03-18,Email,35-44,South
CUST_03836,2023-01-31,Paid Search,18-24,South
CUST_03837,2022-04-18,Organic,55+,South
CUST_03838,2022-11-24,Email,55+,North
CUST_03839,2023-06-08,Email,25-34,West
CUST_03840,2023-06-05,Paid Search,35-44,West
CUST_03841,2023-04-21,Email,35-44,South
CUST_03842,2022-09-27,Paid Search,45-54,North
CUST_03843,2022-11-02,Paid Search,45-54,East
CUST_03844,2022-06-13,Referral,25-34,East
CUST_03845,2023-05-18,Email,55+,East
CUST_03846,2022-09-18,Organic,55+,East
CUST_03847,2023-02-26,Organic,55+,East
CUST_03848,2022-07-16,Paid Search,35-44,North
CUST_03849,2023-02-09,Paid Search,18-24,North
CUST_03850,2022-05-03,Social,55+,North
CUST_03851,2023-02-05,Organic,18-24,North
CUST_03852,2022-01-26,Organic,18-24,West
CUST_03853,2022-02-27,Paid Search,25-34,East
CUST_03854,2022-07-12,Paid Search,18-24,East
CUST_03855,2022-09-21,Paid Search,45-54,East
CUST_03856,2023-01-24,Social,35-44,North
CUST_03857,2022-07-16,Referral,25-34,North
CUST_03858,2022-01-11,Email,18-24,West
CUST_03859,2022-06-27,Referral,25-34,South
CUST_03860,2022-08-28,Paid Search,45-54,East
CUST_03861,2022-10-24,Referral,45-54,West
CUST_03862,2022-12-18,Paid Search,25-34,North
CUST_03863,2022-05-16,Referral,18-24,West
CUST_03864,2022-11-30,Social,35-44,East
CUST_03865,2022-12-11,Social,45-54,South
CUST_03866,2023-03-01,Paid Search,18-24,South
CUST_03867,2022-10-13,Social,45-54,North
CUST_03868,2023-03-19,Social,18-24,North
CUST_03869,2022-05-01,Paid Search,25-34,North
CUST_03870,2023-01-24,Paid Search,45-54,West
CUST_03871,2022-01-26,Referral,18-24,North
CUST_03872,2022-02-26,Paid Search,25-34,South
CUST_03873,2023-04-18,Paid Search,18-24,North
CUST_03874,2022-09-17,Paid Search,25-34,South
CUST_03875,2022-12-05,Paid Search,45-54,North
CUST_03876,2022-11-26,Email,25-34,South
CUST_03877,2023-01-15,Referral,18-24,East
CUST_03878,2022-05-15,Paid Search,25-34,West
CUST_03879,2022-04-08,Social,18-24,South
CUST_03880,2022-01-24,Paid Search,45-54,East
CUST_03881,2023-04-18,Paid Search,55+,East
CUST_03882,2022-05-03,Paid Search,18-24,West
CUST_03883,2022-11-11,Social,45-54,West
CUST_03884,2022-09-06,Organic,25-34,North
CUST_03885,2022-03-30,Email,18-24,East
CUST_03886,2022-08-15,Paid Search,45-54,West
CUST_03887,2022-02-15,Paid Search,25-34,South
CUST_03888,2022-04-07,Paid Search,35-44,East
CUST_03889,2022-03-18,Social,35-44,South
CUST_03890,2023-03-27,Paid Search,35-44,South
CUST_03891,2022-11-06,Organic,18-24,North
CUST_03892,2023-05-21,Referral,25-34,North
CUST_03893,2022-08-27,Email,45-54,East
CUST_03894,2022-04-20,Social,55+,West
CUST_03895,2022-11-29,Paid Search,18-24,East
CUST_03896,2023-05-23,Social,35-44,North
CUST_03897,2022-10-18,Paid Search,55+,North
CUST_03898,2022-01-10,Social,25-34,East
CUST_03899,2022-06-15,Email,35-44,North
CUST_03900,2023-05-21,Paid Search,55+,East
CUST_03901,2022-10-11,Social,55+,West
CUST_03902,2023-06-04,Paid Search,45-54,North
CUST_03903,2022-10-06,Paid Search,45-54,East
CUST_03904,2022-01-07,Social,45-54,West
CUST_03905,2023-04-22,Email,25-34,South
CUST_03906,2023-02-21,Organic,55+,West
CUST_03907,2023-01-26,Referral,18-24,West
CUST_03908,2023-06-14,Referral,18-24,South
CUST_03909,2022-04-18,Paid Search,45-54,South
CUST_03910,2023-05-10,Paid Search,55+,East
CUST_03911,2022-05-08,Organic,55+,East
CUST_03912,2023-06-15,Paid Search,45-54,South
CUST_03913,2022-04-15,Email,25-34,North
CUST_03914,2022-10-28,Paid Search,25-34,East
CUST_03915,2023-03-07,Paid Search,35-44,North
CUST_03916,2022-02-12,Referral,25-34,North
CUST_03917,2022-02-06,Social,35-44,North
CUST_03918,2023-04-09,Social,18-24,South
CUST_03919,2022-02-02,Organic,25-34,North
CUST_03920,2022-12-02,Paid Search,55+,South
CUST_03921,2023-05-28,Email,45-54,North
CUST_03922,2022-12-02,Paid Search,18-24,South
CUST_03923,2022-09-20,Social,25-34,West
CUST_03924,2022-08-16,Paid Search,25-34,South
CUST_03925,2022-12-15,Referral,25-34,East
CUST_03926,2022-11-09,Paid Search,45-54,North
CUST_03927,2022-10-01,Social,55+,North
CUST_03928,2022-03-25,Social,45-54,West
CUST_03929,2022-12-28,Organic,35-44,East
CUST_03930,2023-02-08,Paid Search,18-24,North
CUST_03931,2023-01-23,Organic,18-24,East
CUST_03932,2022-02-10,Paid Search,55+,North
CUST_03933,2023-01-19,Paid Search,45-54,North
CUST_03934,2023-02-03,Paid Search,35-44,South
CUST_03935,2022-04-11,Paid Search,35-44,East
CUST_03936,2023-04-09,Referral,55+,East
CUST_03937,2022-10-14,Paid Search,55+,West
CUST_03938,2022-09-15,Email,18-24,North
CUST_03939,2023-01-30,Social,25-34,North
CUST_03940,2022-10-06,Social,18-24,East
CUST_03941,2022-10-25,Social,25-34,West
CUST_03942,2022-06-20,Referral,45-54,East
CUST_03943,2023-05-22,Paid Search,25-34,East
CUST_03944,2023-06-14,Social,18-24,North
CUST_03945,2022-03-13,Paid Search,35-44,West
CUST_03946,2023-02-05,Paid Search,35-44,West
CUST_03947,2022-01-13,Paid Search,45-54,East
CUST_03948,2022-07-21,Social,18-24,South
CUST_03949,2023-06-14,Email,25-34,East
CUST_03950,2022-04-06,Social,45-54,East
CUST_03951,2022-07-25,Paid Search,45-54,West
CUST_03952,2022-04-30,Email,55+,North
CUST_03953,2023-02-02,Email,55+,East
CUST_03954,2022-09-11,Paid Search,55+,East
CUST_03955,2022-11-20,Email,35-44,South
CUST_03956,2023-05-30,Referral,55+,West
CUST_03957,2022-10-12,Email,35-44,North
CUST_03958,2023-02-05,Paid Search,55+,North
CUST_03959,2022-02-23,Social,25-34,West
CUST_03960,2022-04-28,Paid Search,35-44,North
CUST_03961,2023-06-01,Paid Search,45-54,South
CUST_03962,2023-04-15,Paid Search,25-34,South
CUST_03963,2022-12-25,Email,18-24,East
CUST_03964,2022-07-26,Paid Search,55+,North
CUST_03965,2022-04-20,Social,35-44,South
CUST_03966,2023-04-11,Paid Search,55+,West
CUST_03967,2023-03-05,Social,25-34,South
CUST_03968,2022-05-12,Paid Search,55+,East
CUST_03969,2022-11-19,Referral,45-54,West
CUST_03970,2022-12-04,Social,45-54,East
CUST_03971,2022-09-18,Email,45-54,West
CUST_03972,2023-05-21,Paid Search,25-34,West
CUST_03973,2022-03-09,Email,55+,East
CUST_03974,2022-05-21,Organic,55+,West
CUST_03975,2022-02-21,Organic,45-54,East
CUST_03976,2023-01-14,Paid Search,55+,West
CUST_03977,2022-12-18,Social,55+,East
CUST_03978,2023-06-24,Paid Search,45-54,South
CUST_03979,2022-10-24,Paid Search,35-44,East
CUST_03980,2022-03-24,Social,55+,South
CUST_03981,2022-09-04,Email,18-24,South
CUST_03982,2022-02-18,Email,35-44,South
CUST_03983,2023-01-02,Social,55+,South
CUST_03984,2023-01-04,Paid Search,55+,South
CUST_03985,2023-04-14,Social,25-34,East
CUST_03986,2022-07-05,Email,18-24,South
CUST_03987,2022-06-19,Paid Search,25-34,South
CUST_03988,2022-02-08,Email,55+,North
CUST_03989,2022-08-15,Organic,35-44,South
CUST_03990,2022-09-17,Email,18-24,South
CUST_03991,2023-02-16,Paid Search,18-24,West
CUST_03992,2023-02-16,Social,25-34,South
CUST_03993,2022-03-18,Organic,25-34,North
CUST_03994,2022-06-05,Organic,18-24,South
CUST_03995,2022-10-07,Referral,35-44,East
CUST_03996,2022-07-02,Email,35-44,North
CUST_03997,2022-01-14,Referral,18-24,North
CUST_03998,2023-04-07,Social,25-34,South
CUST_03999,2023-02-04,Organic,45-54,South
CUST_04000,2022-10-11,Social,55+,South
