customer_id,acquisition_channel,age_band,region,predicted_clv,clv_tier
CUST_02550,Paid Search,45-54,East,4117.3994,Low
CUST_02551,Paid Search,25-34,North,3319.6165,Medium
CUST_02552,Social,45-54,North,2571.1848,Low
CUST_02553,Paid Search,18-24,East,3917.557,Medium
CUST_02554,Social,25-34,West,2525.2803,Medium
CUST_02555,Paid Search,25-34,North,4155.242,Low
CUST_02556,Social,45-54,North,2534.5044,Low
CUST_02557,Social,35-44,South,2471.984,Medium
CUST_02558,Social,45-54,South,2716.0696,Low
CUST_02559,Paid Search,35-44,West,3132.0942,Low
CUST_02560,Social,45-54,West,2588.578,Low
CUST_02561,Organic,18-24,East,5028.912,Low
CUST_02562,Paid Search,45-54,West,3550.2107,Medium
CUST_02563,Paid Search,18-24,North,3577.9583,Low
CUST_02564,Social,18-24,West,2675.187,Medium
CUST_02565,Paid Search,45-54,South,3722.2986,Low
CUST_02566,Social,18-24,South,2373.0588,Low
CUST_02567,Social,45-54,North,2056.8145,Medium
CUST_02568,Paid Search,18-24,North,3440.0393,Medium
CUST_02569,Referral,18-24,North,11807.4,High
CUST_02570,Referral,55+,South,12537.603,High
CUST_02571,Paid Search,18-24,North,3901.8276,Low
CUST_02572,Organic,55+,North,4849.2563,Medium
CUST_02573,Paid Search,25-34,East,3703.972,Medium
CUST_02574,Email,45-54,West,4736.8066,Medium
CUST_02575,Social,55+,North,2416.1035,Low
CUST_02576,Paid Search,18-24,East,191.94037,Low
CUST_02577,Social,25-34,West,2529.6543,Low
CUST_02578,Paid Search,35-44,South,3770.4656,Medium
CUST_02579,Email,55+,North,4585.863,Medium
CUST_02580,Paid Search,18-24,North,556.97253,Low
CUST_02581,Social,18-24,West,2538.6816,Low
CUST_02582,Social,25-34,South,2750.5366,Low
CUST_02583,Social,25-34,North,2821.7778,Low
CUST_02584,Organic,25-34,West,4191.949,Low
CUST_02585,Social,18-24,West,2210.3413,Low
CUST_02586,Social,55+,East,2690.2527,Medium
CUST_02587,Email,45-54,North,4667.564,Medium
CUST_02588,Organic,18-24,North,5048.441,Medium
CUST_02589,Referral,35-44,North,13919.926,High
CUST_02590,Organic,45-54,North,4807.676,Medium
CUST_02591,Paid Search,45-54,East,4477.2905,Low
CUST_02592,Email,55+,South,4663.048,Medium
CUST_02593,Social,45-54,West,2578.526,Low
CUST_02594,Paid Search,45-54,North,3879.79,Low
CUST_02595,Paid Search,18-24,East,3935.6782,Medium
CUST_02596,Organic,18-24,West,5483.0625,Medium
CUST_02597,Email,45-54,North,18.136482,Low
CUST_02598,Paid Search,55+,East,4145.367,Low
CUST_02599,Paid Search,25-34,East,3039.05,Low
CUST_02600,Email,45-54,North,230.40717,Low
CUST_02601,Referral,25-34,South,14399.379,High
CUST_02602,Organic,35-44,West,5012.6743,Medium
CUST_02603,Organic,45-54,West,5138.8975,Medium
CUST_02604,Social,45-54,South,2658.443,Low
CUST_02605,Social,18-24,North,2137.5842,Low
CUST_02606,Paid Search,55+,North,3732.066,Medium
CUST_02607,Organic,55+,West,4211.1343,Medium
CUST_02608,Paid Search,35-44,East,4317.0127,Medium
CUST_02609,Paid Search,25-34,South,3948.0366,Low
CUST_02610,Organic,35-44,North,4677.903,Medium
CUST_02611,Organic,55+,West,4715.1294,Medium
CUST_02612,Paid Search,35-44,South,4053.6145,Medium
CUST_02613,Social,18-24,East,2648.4814,Medium
CUST_02614,Email,18-24,West,4682.1396,Medium
CUST_02615,Paid Search,55+,East,3879.8335,Medium
CUST_02616,Paid Search,45-54,West,51.003487,Low
CUST_02617,Paid Search,45-54,East,3906.8586,Medium
CUST_02618,Email,18-24,South,0.0,Low
CUST_02619,Email,18-24,West,4733.0054,Medium
CUST_02620,Email,25-34,East,4526.5693,Medium
CUST_02621,Paid Search,25-34,West,3910.383,Medium
CUST_02622,Organic,25-34,North,4628.8857,Low
CUST_02623,Referral,35-44,East,12355.073,High
CUST_02624,Organic,25-34,East,5057.283,Medium
CUST_02625,Paid Search,18-24,North,3939.8584,Low
CUST_02626,Referral,35-44,South,15772.251,High
CUST_02627,Social,45-54,West,2034.8237,Low
CUST_02628,Paid Search,45-54,East,3917.686,Medium
CUST_02629,Paid Search,25-34,West,3755.0403,Medium
CUST_02630,Paid Search,25-34,North,3875.8716,Low
CUST_02631,Paid Search,35-44,North,3947.4712,Medium
CUST_02632,Email,18-24,West,4557.3867,Medium
CUST_02633,Paid Search,55+,South,3868.6704,Low
CUST_02634,Paid Search,55+,West,3854.0442,Medium
CUST_02635,Referral,18-24,West,665.1385,Low
CUST_02636,Paid Search,55+,South,3794.368,Low
CUST_02637,Paid Search,18-24,West,3563.664,Low
CUST_02638,Social,35-44,West,2594.8645,Medium
CUST_02639,Paid Search,45-54,North,4098.44,Low
CUST_02640,Paid Search,25-34,North,4316.069,Low
CUST_02641,Paid Search,25-34,North,3952.405,Low
CUST_02642,Paid Search,18-24,East,3898.047,Medium
CUST_02643,Email,45-54,North,4637.918,Medium
CUST_02644,Paid Search,18-24,South,4020.412,Medium
CUST_02645,Paid Search,35-44,South,3871.4346,Medium
CUST_02646,Organic,25-34,North,5081.071,Low
CUST_02647,Organic,55+,South,4162.2085,Low
CUST_02648,Paid Search,55+,East,3500.642,Medium
CUST_02649,Paid Search,55+,West,3778.984,Low
CUST_02650,Email,45-54,South,4630.207,Medium
CUST_02651,Social,35-44,East,2514.1907,Medium
CUST_02652,Social,25-34,East,2152.5466,Low
CUST_02653,Paid Search,18-24,South,3431.9978,Low
CUST_02654,Paid Search,55+,East,3742.8699,Medium
CUST_02655,Email,25-34,West,3906.917,Low
CUST_02656,Organic,35-44,North,4257.3247,Low
CUST_02657,Organic,18-24,East,4948.01,Medium
CUST_02658,Paid Search,25-34,North,3865.4495,Low
CUST_02659,Referral,45-54,West,16961.213,High
CUST_02660,Paid Search,35-44,East,3750.4983,Medium
CUST_02661,Social,35-44,North,2454.2588,Medium
CUST_02662,Organic,25-34,East,4970.732,Medium
CUST_02663,Email,18-24,South,4735.1147,Medium
CUST_02664,Paid Search,55+,North,3852.0923,Medium
CUST_02665,Referral,35-44,West,13976.3545,High
CUST_02666,Email,25-34,South,4599.6484,Medium
CUST_02667,Social,25-34,North,2586.2295,Low
CUST_02668,Paid Search,45-54,East,3911.6553,Medium
CUST_02669,Organic,35-44,South,4534.5864,Low
CUST_02670,Paid Search,25-34,East,3436.9976,Low
CUST_02671,Paid Search,55+,North,3900.92,Medium
CUST_02672,Paid Search,55+,West,299.01627,Low
CUST_02673,Paid Search,18-24,South,3617.6072,Low
CUST_02674,Paid Search,45-54,South,3511.0454,Medium
CUST_02675,Social,55+,West,2589.5146,Medium
CUST_02676,Paid Search,35-44,East,4054.3818,Low
CUST_02677,Paid Search,18-24,North,3731.2173,Medium
CUST_02678,Paid Search,18-24,East,3652.0256,Medium
CUST_02679,Paid Search,45-54,East,4461.2173,Low
CUST_02680,Organic,55+,South,4740.0024,Medium
CUST_02681,Organic,18-24,North,4699.4453,Medium
CUST_02682,Paid Search,35-44,North,3714.2988,Low
CUST_02683,Social,35-44,West,1574.6206,Low
CUST_02684,Social,25-34,North,2626.4944,Low
CUST_02685,Organic,45-54,East,5378.362,Low
CUST_02686,Paid Search,55+,West,3485.368,Low
CUST_02687,Paid Search,25-34,South,3938.6267,Medium
CUST_02688,Email,18-24,North,4724.3315,Medium
CUST_02689,Organic,25-34,East,4735.356,Medium
CUST_02690,Social,25-34,East,356.68658,Low
CUST_02691,Email,45-54,North,4428.6016,Medium
CUST_02692,Paid Search,35-44,East,3917.7112,Medium
CUST_02693,Social,18-24,North,705.1287,Low
CUST_02694,Organic,25-34,South,5149.492,Low
CUST_02695,Email,45-54,South,4771.2104,Medium
CUST_02696,Social,35-44,West,1993.3097,Low
CUST_02697,Email,35-44,West,4306.789,Medium
CUST_02698,Email,25-34,East,4412.1675,Medium
CUST_02699,Email,25-34,East,4611.3154,Medium
CUST_02700,Social,18-24,North,2635.3499,Medium
CUST_02701,Organic,18-24,North,615.29254,Low
CUST_02702,Email,18-24,West,4655.0537,Medium
CUST_02703,Paid Search,45-54,South,3327.6895,Low
CUST_02704,Email,18-24,East,4576.8965,Medium
CUST_02705,Paid Search,35-44,East,247.41275,Low
CUST_02706,Paid Search,55+,South,3650.947,Low
CUST_02707,Paid Search,45-54,East,3931.165,Medium
CUST_02708,Email,35-44,East,3485.7075,Medium
CUST_02709,Paid Search,18-24,North,3722.9922,Medium
CUST_02710,Paid Search,35-44,East,3566.5842,Low
CUST_02711,Social,55+,North,2532.7356,Low
CUST_02712,Paid Search,25-34,South,4215.132,Low
CUST_02713,Referral,55+,West,14961.592,High
CUST_02714,Organic,45-54,West,4718.1006,Medium
CUST_02715,Referral,25-34,North,244.53062,Low
CUST_02716,Paid Search,18-24,East,4173.9697,Medium
CUST_02717,Paid Search,18-24,East,3729.646,Medium
CUST_02718,Referral,25-34,East,13947.703,High
CUST_02719,Email,25-34,West,4630.784,Medium
CUST_02720,Paid Search,45-54,North,393.33008,Low
CUST_02721,Email,35-44,East,4546.348,Medium
CUST_02722,Email,35-44,South,4652.345,Medium
CUST_02723,Paid Search,45-54,North,3495.2815,Low
CUST_02724,Referral,45-54,South,16330.086,High
CUST_02725,Paid Search,45-54,North,3939.856,Medium
CUST_02726,Paid Search,55+,East,3522.9592,Low
CUST_02727,Social,25-34,East,383.49774,Low
CUST_02728,Paid Search,55+,East,3879.8335,Medium
CUST_02729,Referral,35-44,North,774.389,Medium
CUST_02730,Email,18-24,West,4747.212,Medium
CUST_02731,Paid Search,18-24,North,3673.112,Medium
CUST_02732,Organic,18-24,South,2696.1145,Medium
CUST_02733,Paid Search,55+,South,262.65326,Low
CUST_02734,Paid Search,18-24,East,4056.7932,Medium
CUST_02735,Organic,55+,South,5568.851,Medium
CUST_02736,Social,45-54,West,1008.86316,Low
CUST_02737,Social,35-44,West,2735.6812,Medium
CUST_02738,Paid Search,55+,West,3140.0776,Low
CUST_02739,Paid Search,55+,North,3961.1096,Low
CUST_02740,Referral,55+,West,15435.785,High
CUST_02741,Paid Search,35-44,North,4173.514,Medium
CUST_02742,Paid Search,25-34,West,4019.783,Medium
CUST_02743,Social,18-24,West,428.68167,Low
CUST_02744,Paid Search,55+,North,3820.202,Medium
CUST_02745,Paid Search,55+,North,3494.9873,Low
CUST_02746,Paid Search,35-44,East,3687.3625,Low
CUST_02747,Email,18-24,North,4812.6187,Medium
CUST_02748,Referral,55+,West,16844.39,High
CUST_02749,Organic,25-34,East,5135.571,Medium
CUST_02750,Paid Search,35-44,East,3914.306,Low
CUST_02751,Paid Search,45-54,West,3674.3533,Medium
CUST_02752,Email,18-24,North,4563.682,Medium
CUST_02753,Email,18-24,East,4502.71,Medium
CUST_02754,Email,18-24,West,4490.5566,Medium
CUST_02755,Organic,55+,North,4541.452,Low
CUST_02756,Email,55+,North,4439.701,Medium
CUST_02757,Email,35-44,North,4215.3545,Low
CUST_02758,Organic,35-44,South,3720.0544,Medium
CUST_02759,Paid Search,35-44,North,4006.1833,Low
CUST_02760,Organic,25-34,North,5010.395,Medium
CUST_02761,Email,35-44,West,4850.0146,Low
CUST_02762,Email,25-34,South,4681.508,Medium
CUST_02763,Organic,45-54,South,4997.7354,Medium
CUST_02764,Email,25-34,South,4499.171,Medium
CUST_02765,Email,45-54,West,4638.876,Medium
CUST_02766,Paid Search,55+,South,3910.3396,Low
CUST_02767,Social,25-34,South,2679.093,Low
CUST_02768,Referral,18-24,West,11227.463,High
CUST_02769,Paid Search,35-44,North,3647.6528,Low
CUST_02770,Social,18-24,South,382.37994,Low
CUST_02771,Referral,25-34,East,14588.512,High
CUST_02772,Email,45-54,East,4519.121,Medium
CUST_02773,Paid Search,35-44,West,2460.983,Low
CUST_02774,Email,35-44,West,4546.348,Medium
CUST_02775,Paid Search,45-54,South,4123.5586,Low
CUST_02776,Paid Search,18-24,West,4299.3423,Low
CUST_02777,Email,35-44,North,4303.932,Medium
CUST_02778,Paid Search,18-24,North,4040.382,Medium
CUST_02779,Paid Search,35-44,West,4250.118,Low
CUST_02780,Social,25-34,North,2643.914,Low
CUST_02781,Paid Search,55+,South,4199.1616,Medium
CUST_02782,Organic,25-34,East,4831.7236,Medium
CUST_02783,Organic,25-34,South,1143.7815,Low
CUST_02784,Referral,18-24,West,13690.753,High
CUST_02785,Organic,18-24,South,5036.0054,Medium
CUST_02786,Organic,25-34,East,53.057484,Low
CUST_02787,Paid Search,25-34,North,3994.206,Medium
CUST_02788,Social,45-54,North,1774.3135,Low
CUST_02789,Paid Search,55+,North,3555.9229,Low
CUST_02790,Social,55+,East,2332.3574,Medium
CUST_02791,Email,55+,North,4435.2466,Medium
CUST_02792,Paid Search,55+,East,1477.1259,Low
CUST_02793,Paid Search,35-44,South,3482.5828,Low
CUST_02794,Organic,25-34,East,5028.5674,Low
CUST_02795,Paid Search,45-54,West,0.0,Low
CUST_02796,Paid Search,25-34,West,3748.9404,Low
CUST_02797,Paid Search,45-54,North,393.33008,Low
CUST_02798,Email,55+,West,4167.5234,Medium
CUST_02799,Social,18-24,West,410.57617,Low
CUST_02800,Social,45-54,East,570.41077,Low
CUST_02801,Email,55+,North,4417.099,Medium
CUST_02802,Paid Search,35-44,East,4306.7583,Low
CUST_02803,Paid Search,25-34,East,3745.6758,Medium
CUST_02804,Email,25-34,East,4598.92,Medium
CUST_02805,Social,18-24,South,2659.8818,Low
CUST_02806,Social,25-34,East,2935.569,Low
CUST_02807,Email,45-54,East,0.0,Low
CUST_02808,Referral,35-44,South,17133.855,High
CUST_02809,Email,25-34,West,4688.4727,Medium
CUST_02810,Referral,35-44,East,4165.759,Medium
CUST_02811,Email,55+,South,4632.54,Medium
CUST_02812,Social,18-24,East,2839.692,Low
CUST_02813,Email,18-24,West,4596.033,Medium
CUST_02814,Organic,55+,South,4631.6187,Low
CUST_02815,Email,45-54,East,2736.1572,Low
CUST_02816,Paid Search,35-44,North,3591.4868,Medium
CUST_02817,Paid Search,55+,South,3836.6897,Medium
CUST_02818,Email,35-44,East,3376.1206,Low
CUST_02819,Email,35-44,West,4633.3975,Medium
CUST_02820,Referral,25-34,East,7904.064,High
CUST_02821,Social,55+,East,2507.9375,Low
CUST_02822,Paid Search,45-54,South,3854.8696,Medium
CUST_02823,Social,25-34,East,2355.7236,Low
CUST_02824,Social,45-54,South,2046.6292,Low
CUST_02825,Email,45-54,North,4538.805,Medium
CUST_02826,Email,18-24,North,4544.666,Medium
CUST_02827,Paid Search,18-24,East,3853.0022,Low
CUST_02828,Email,35-44,West,4645.793,Medium
CUST_02829,Social,45-54,South,2692.1316,Low
CUST_02830,Organic,45-54,West,5292.9126,Medium
CUST_02831,Referral,25-34,West,12661.68,High
CUST_02832,Paid Search,55+,East,3559.2354,Low
CUST_02833,Social,35-44,West,2538.3013,Low
CUST_02834,Social,25-34,South,2980.4717,Low
CUST_02835,Paid Search,18-24,South,3782.621,Medium
CUST_02836,Social,55+,East,2516.363,Medium
CUST_02837,Paid Search,45-54,East,4231.2485,Low
CUST_02838,Paid Search,35-44,East,3891.4087,Medium
CUST_02839,Paid Search,25-34,South,3814.5115,Medium
CUST_02840,Paid Search,18-24,West,3898.047,Medium
CUST_02841,Organic,18-24,North,4204.124,Medium
CUST_02842,Email,18-24,North,4653.956,Medium
CUST_02843,Paid Search,35-44,South,206.79721,Low
CUST_02844,Email,18-24,North,4532.285,Medium
CUST_02845,Email,18-24,South,4344.5034,Low
CUST_02846,Paid Search,25-34,East,4168.2764,Low
CUST_02847,Paid Search,45-54,South,3900.729,Medium
CUST_02848,Social,35-44,North,1122.8373,Low
CUST_02849,Paid Search,18-24,South,3974.8198,Low
CUST_02850,Social,45-54,East,2625.5193,Medium
CUST_02851,Paid Search,35-44,West,3750.4983,Medium
CUST_02852,Social,18-24,West,2662.9521,Medium
CUST_02853,Social,45-54,East,2742.566,Medium
CUST_02854,Paid Search,55+,North,4030.134,Medium
CUST_02855,Paid Search,35-44,North,3966.981,Medium
CUST_02856,Organic,18-24,South,4558.386,Medium
CUST_02857,Email,25-34,North,4757.1304,Medium
CUST_02858,Referral,35-44,East,10602.29,High
CUST_02859,Paid Search,55+,South,3803.453,Medium
CUST_02860,Paid Search,55+,West,4088.1926,Medium
CUST_02861,Email,55+,South,4626.3193,Medium
CUST_02862,Organic,55+,South,4532.617,Low
CUST_02863,Paid Search,35-44,East,4161.9824,Low
CUST_02864,Social,45-54,North,2769.5405,Low
CUST_02865,Social,45-54,West,554.17194,Low
CUST_02866,Paid Search,45-54,East,205.54855,Low
CUST_02867,Paid Search,45-54,East,4001.4827,Low
CUST_02868,Paid Search,18-24,South,3393.919,Low
CUST_02869,Email,55+,West,4562.617,Medium
CUST_02870,Referral,18-24,West,15162.164,High
CUST_02871,Email,35-44,North,4391.002,Medium
CUST_02872,Paid Search,35-44,East,64.08956,Low
CUST_02873,Social,55+,West,2514.8188,Low
CUST_02874,Referral,18-24,South,0.0,Low
CUST_02875,Email,35-44,East,4702.789,Medium
CUST_02876,Referral,25-34,West,14245.178,High
CUST_02877,Paid Search,18-24,South,4398.6445,Low
CUST_02878,Social,25-34,East,2300.0706,Low
CUST_02879,Email,35-44,East,4566.526,Medium
CUST_02880,Email,55+,North,3706.793,Low
CUST_02881,Paid Search,25-34,North,3806.4385,Low
CUST_02882,Referral,55+,East,17211.012,High
CUST_02883,Referral,45-54,North,12516.551,High
CUST_02884,Paid Search,55+,West,248.00171,Low
CUST_02885,Organic,55+,East,3912.75,Low
CUST_02886,Social,45-54,East,2170.8245,Low
CUST_02887,Paid Search,45-54,South,3955.4973,Low
CUST_02888,Social,18-24,South,2903.07,Medium
CUST_02889,Email,45-54,South,4524.6895,Medium
CUST_02890,Organic,18-24,East,5189.0186,Medium
CUST_02891,Paid Search,45-54,South,3820.3994,Low
CUST_02892,Paid Search,45-54,South,224.32755,Low
CUST_02893,Email,45-54,North,4667.564,Medium
CUST_02894,Paid Search,45-54,East,3640.9373,Low
CUST_02895,Social,25-34,East,2997.4526,Low
CUST_02896,Email,25-34,East,3350.9844,Low
CUST_02897,Paid Search,35-44,South,4189.788,Medium
CUST_02898,Email,35-44,North,4425.342,Medium
CUST_02899,Organic,25-34,South,1853.1337,Low
CUST_02900,Social,35-44,South,2560.3713,Low
CUST_02901,Email,35-44,North,4471.764,Medium
CUST_02902,Paid Search,25-34,West,3716.3525,Medium
CUST_02903,Paid Search,45-54,South,3815.1794,Medium
CUST_02904,Organic,25-34,South,4925.709,Low
CUST_02905,Social,25-34,East,2380.9958,Low
CUST_02906,Referral,35-44,West,16204.917,High
CUST_02907,Organic,18-24,South,25.579266,Low
CUST_02908,Paid Search,45-54,East,3665.6338,Medium
CUST_02909,Social,45-54,North,2648.1562,Medium
CUST_02910,Paid Search,55+,East,3985.47,Medium
CUST_02911,Paid Search,25-34,North,3720.5046,Medium
CUST_02912,Email,35-44,North,4726.095,Medium
CUST_02913,Email,35-44,East,3376.1206,Low
CUST_02914,Organic,45-54,North,4898.8076,Medium
CUST_02915,Paid Search,45-54,North,3589.2976,Medium
CUST_02916,Social,55+,North,766.39417,Low
CUST_02917,Social,55+,West,2543.3445,Medium
CUST_02918,Social,18-24,East,2618.483,Low
CUST_02919,Organic,25-34,South,4829.094,Medium
CUST_02920,Email,45-54,West,4469.5107,Medium
CUST_02921,Email,35-44,South,4671.855,Medium
CUST_02922,Paid Search,35-44,West,3560.837,Low
CUST_02923,Paid Search,18-24,South,3512.117,Low
CUST_02924,Organic,35-44,North,5126.451,Medium
CUST_02925,Email,45-54,North,4558.315,Medium
CUST_02926,Paid Search,18-24,South,3974.5999,Medium
CUST_02927,Paid Search,35-44,North,3873.5754,Low
CUST_02928,Email,55+,North,4626.5923,Medium
CUST_02929,Social,35-44,South,2841.696,Low
CUST_02930,Paid Search,55+,West,3878.5867,Medium
CUST_02931,Social,25-34,North,515.2422,Low
CUST_02932,Referral,18-24,North,457.9503,Low
CUST_02933,Social,45-54,West,2623.037,Medium
CUST_02934,Paid Search,25-34,North,3873.9497,Medium
CUST_02935,Referral,18-24,West,13786.071,High
CUST_02936,Paid Search,18-24,East,3894.8044,Low
CUST_02937,Email,55+,West,4568.7476,Medium
CUST_02938,Social,45-54,East,2438.3079,Low
CUST_02939,Referral,25-34,East,11394.657,High
CUST_02940,Paid Search,35-44,North,3748.6997,Medium
CUST_02941,Organic,25-34,East,5004.542,Medium
CUST_02942,Paid Search,18-24,East,3508.8025,Medium
CUST_02943,Referral,55+,West,11540.683,High
CUST_02944,Organic,55+,North,4104.7134,Low
CUST_02945,Email,25-34,North,4543.2886,Medium
CUST_02946,Social,25-34,North,2157.7375,Low
CUST_02947,Referral,55+,West,16232.763,High
CUST_02948,Social,35-44,North,2213.465,Low
CUST_02949,Social,25-34,West,2708.0898,Medium
CUST_02950,Social,25-34,South,3342.9663,Low
CUST_02951,Paid Search,35-44,South,3894.214,Medium
CUST_02952,Social,35-44,West,2549.8047,Medium
CUST_02953,Paid Search,18-24,East,3456.3376,Medium
CUST_02954,Organic,35-44,East,5044.476,Low
CUST_02955,Paid Search,35-44,West,0.0,Low
CUST_02956,Paid Search,25-34,West,3420.3545,Low
CUST_02957,Organic,25-34,East,4073.7148,Low
CUST_02958,Paid Search,35-44,South,2826.3735,Low
CUST_02959,Email,25-34,West,3282.9512,Low
CUST_02960,Social,55+,East,2082.5588,Low
CUST_02961,Paid Search,35-44,West,3347.1052,Low
CUST_02962,Paid Search,35-44,West,4287.643,Low
CUST_02963,Email,25-34,East,4575.478,Medium
CUST_02964,Paid Search,55+,South,3928.1729,Medium
CUST_02965,Paid Search,18-24,West,3898.047,Medium
CUST_02966,Paid Search,35-44,West,3915.9512,Medium
CUST_02967,Email,18-24,North,4477.877,Medium
CUST_02968,Paid Search,45-54,East,0.0,Low
CUST_02969,Paid Search,25-34,East,3750.2295,Medium
CUST_02970,Referral,25-34,East,8.723235,Medium
CUST_02971,Referral,18-24,West,13609.895,High
CUST_02972,Paid Search,45-54,South,4133.3857,Low
CUST_02973,Paid Search,25-34,West,3504.948,Low
CUST_02974,Organic,25-34,East,113.99826,Low
CUST_02975,Referral,55+,North,0.0,Low
CUST_02976,Email,18-24,East,4728.5425,Medium
CUST_02977,Email,35-44,North,0.0,Low
CUST_02978,Paid Search,18-24,West,3898.047,Medium
CUST_02979,Social,18-24,West,2631.798,Medium
CUST_02980,Organic,18-24,West,4077.5615,Medium
CUST_02981,Organic,18-24,East,4849.0435,Medium
CUST_02982,Paid Search,55+,South,3750.6821,Medium
CUST_02983,Paid Search,35-44,South,4127.479,Low
CUST_02984,Paid Search,55+,West,661.2286,Low
CUST_02985,Paid Search,25-34,North,3744.1628,Low
CUST_02986,Paid Search,45-54,West,2775.576,Low
CUST_02987,Referral,18-24,South,16185.871,High
CUST_02988,Paid Search,18-24,East,3538.4968,Medium
